system:index,distance_to_landslide_m,exclusion_distance_m,landslide_target,random,sample_type,sampling_seed,.geo,reference_date,record_id,longitude,latitude
2860,19240.62500752856,1000,0,0.0959034753998574,background,2026,"{""type"":""Point"",""coordinates"":[91.47546695329132,23.746964345575826]}",2021-07-30,BG-0291,91.47546695329132,23.746964345575826
815,4028.523047146818,1000,0,0.0960695656740528,background,2026,"{""type"":""Point"",""coordinates"":[93.45270250979384,24.854882272123824]}",2021-08-06,BG-0292,93.45270250979384,24.854882272123824
1379,22414.690729474867,1000,0,0.0960748911291806,background,2026,"{""type"":""Point"",""coordinates"":[92.47670371595572,26.86377796701124]}",2024-06-15,BG-0293,92.47670371595572,26.86377796701124
890,8045.112848371829,1000,0,0.0964808582881793,background,2026,"{""type"":""Point"",""coordinates"":[92.44215154685894,25.08145665514328]}",2024-06-15,BG-0294,92.44215154685894,25.08145665514328
229,19112.71669556629,1000,0,0.0969134859808874,background,2026,"{""type"":""Point"",""coordinates"":[92.07168124443477,25.546731826423752]}",2024-07-21,BG-0295,92.07168124443477,25.546731826423752
1197,15898.668973741816,1000,0,0.0970754709534272,background,2026,"{""type"":""Point"",""coordinates"":[95.1360698151251,26.098951044683858]}",2023-06-17,BG-0296,95.1360698151251,26.098951044683858
1805,14488.68302852016,1000,0,0.0975874688938676,background,2026,"{""type"":""Point"",""coordinates"":[92.74226989690885,27.08267551962425]}",2023-06-18,BG-0297,92.74226989690885,27.08267551962425
2982,13611.465493794083,1000,0,0.0977912193104278,background,2026,"{""type"":""Point"",""coordinates"":[92.67068463055124,27.363442540185165]}",2024-06-15,BG-0298,92.67068463055124,27.363442540185165
2044,23910.160802667622,1000,0,0.0981519333640407,background,2026,"{""type"":""Point"",""coordinates"":[91.04690372998435,25.35607193362297]}",2023-08-16,BG-0299,91.04690372998435,25.35607193362297
277,13025.733845969611,1000,0,0.0988160826520125,background,2026,"{""type"":""Point"",""coordinates"":[91.17776892249806,25.609952729815245]}",2021-08-16,BG-0300,91.17776892249806,25.609952729815245
2833,10119.221792413424,1000,0,0.0988463641653449,background,2026,"{""type"":""Point"",""coordinates"":[92.99699522920785,25.292591410959343]}",2024-06-15,BG-0301,92.99699522920785,25.292591410959343
2561,4965.942722011761,1000,0,0.0989535186443709,background,2026,"{""type"":""Point"",""coordinates"":[92.5611837528834,27.01586826573882]}",2021-06-27,BG-0302,92.5611837528834,27.01586826573882
1228,5964.46703976841,1000,0,0.0995976556040093,background,2026,"{""type"":""Point"",""coordinates"":[94.64533683786574,26.293737847902925]}",2024-09-07,BG-0303,94.64533683786574,26.293737847902925
1981,6340.224637850757,1000,0,0.0998807080041285,background,2026,"{""type"":""Point"",""coordinates"":[94.55249076396679,26.379457011096854]}",2024-06-16,BG-0304,94.55249076396679,26.379457011096854
174,12360.488081807822,1000,0,0.1001061120657985,background,2026,"{""type"":""Point"",""coordinates"":[91.64472341691594,23.320609275658324]}",2024-06-15,BG-0305,91.64472341691594,23.320609275658324
2578,11618.412317818322,1000,0,0.1006427055030737,background,2026,"{""type"":""Point"",""coordinates"":[95.10294065038643,28.27927394423546]}",2024-07-07,BG-0306,95.10294065038643,28.27927394423546
1294,21347.96928605941,1000,0,0.1006878396761373,background,2026,"{""type"":""Point"",""coordinates"":[92.69022741056014,21.949239695046842]}",2021-07-31,BG-0307,92.69022741056014,21.949239695046842
1296,23180.483920657567,1000,0,0.1008360706284746,background,2026,"{""type"":""Point"",""coordinates"":[95.93688525803674,28.387794456618984]}",2021-07-30,BG-0308,95.93688525803674,28.387794456618984
702,20371.74614181856,1000,0,0.1009979585032496,background,2026,"{""type"":""Point"",""coordinates"":[94.05257542108468,25.919684869912512]}",2024-06-15,BG-0309,94.05257542108468,25.919684869912512
2075,21083.73104769632,1000,0,0.1013018268825497,background,2026,"{""type"":""Point"",""coordinates"":[94.05884229880614,28.410133403600454]}",2024-09-30,BG-0310,94.05884229880614,28.410133403600454
1124,7501.844713885054,1000,0,0.1015623694664106,background,2026,"{""type"":""Point"",""coordinates"":[93.6973404464361,27.02773099296373]}",2024-06-30,BG-0311,93.6973404464361,27.02773099296373
2083,19485.6559326989,1000,0,0.1016725716725922,background,2026,"{""type"":""Point"",""coordinates"":[90.51610584734068,25.39079613274537]}",2024-06-15,BG-0312,90.51610584734068,25.39079613274537
2089,22030.67519452375,1000,0,0.101780640164436,background,2026,"{""type"":""Point"",""coordinates"":[90.19903823337461,25.071491881757638]}",2021-07-30,BG-0313,90.19903823337461,25.071491881757638
374,16247.68576261046,1000,0,0.1018454275386351,background,2026,"{""type"":""Point"",""coordinates"":[92.50748104832087,24.932963195131567]}",2024-08-18,BG-0314,92.50748104832087,24.932963195131567
2980,21047.91996255647,1000,0,0.1029854358225191,background,2026,"{""type"":""Point"",""coordinates"":[94.78562801434106,28.395696110455717]}",2021-08-16,BG-0315,94.78562801434106,28.395696110455717
1889,23992.38097464698,1000,0,0.1036675722223176,background,2026,"{""type"":""Point"",""coordinates"":[91.05611668253974,25.436375702365808]}",2024-08-01,BG-0316,91.05611668253974,25.436375702365808
674,19729.207527494826,1000,0,0.1044758486700033,background,2026,"{""type"":""Point"",""coordinates"":[91.92379223275705,23.510731101070512]}",2024-06-15,BG-0317,91.92379223275705,23.510731101070512
204,9625.77364281377,1000,0,0.1046716701882594,background,2026,"{""type"":""Point"",""coordinates"":[93.52688395027812,24.6866827126261]}",2021-08-06,BG-0318,93.52688395027812,24.6866827126261
176,20227.37341356348,1000,0,0.1049060386283845,background,2026,"{""type"":""Point"",""coordinates"":[95.9688436632088,28.301390525353078]}",2024-08-29,BG-0319,95.9688436632088,28.301390525353078
1107,23427.40860055956,1000,0,0.1050234812367408,background,2026,"{""type"":""Point"",""coordinates"":[92.74702511031283,23.248495634652944]}",2023-08-16,BG-0320,92.74702511031283,23.248495634652944
376,8416.845515415442,1000,0,0.1051358888560645,background,2026,"{""type"":""Point"",""coordinates"":[93.77567095464032,25.864463884933375]}",2024-06-28,BG-0321,93.77567095464032,25.864463884933375
687,4573.720998304356,1000,0,0.1052231670932968,background,2026,"{""type"":""Point"",""coordinates"":[92.76249354096977,23.68207451942438]}",2024-08-28,BG-0322,92.76249354096977,23.68207451942438
990,16237.139078554936,1000,0,0.1055334021980622,background,2026,"{""type"":""Point"",""coordinates"":[92.90688507721765,25.314493329132738]}",2021-07-20,BG-0323,92.90688507721765,25.314493329132738
2994,21510.28055816424,1000,0,0.1056060109315578,background,2026,"{""type"":""Point"",""coordinates"":[88.8580580426111,27.729954162884134]}",2024-08-12,BG-0324,88.8580580426111,27.729954162884134
1993,18341.8399533024,1000,0,0.1057733953520391,background,2026,"{""type"":""Point"",""coordinates"":[91.88609614216166,25.09473352611716]}",2024-07-02,BG-0325,91.88609614216166,25.09473352611716
2810,9909.879143384736,1000,0,0.106072958220511,background,2026,"{""type"":""Point"",""coordinates"":[91.49248954710978,25.59963185529605]}",2021-07-30,BG-0326,91.49248954710978,25.59963185529605
2380,14258.914321600205,1000,0,0.1066207400483773,background,2026,"{""type"":""Point"",""coordinates"":[95.3906543926181,28.044558080989123]}",2024-05-30,BG-0327,95.3906543926181,28.044558080989123
2506,2809.5636305610165,1000,0,0.1066526192866814,background,2026,"{""type"":""Point"",""coordinates"":[93.93811519877703,25.13752373463296]}",2024-07-29,BG-0328,93.93811519877703,25.13752373463296
1467,8688.19514278011,1000,0,0.1066903055676216,background,2026,"{""type"":""Point"",""coordinates"":[93.8958224748196,25.08552518937339]}",2021-08-13,BG-0329,93.8958224748196,25.08552518937339
2676,9230.61612058546,1000,0,0.1069836348740105,background,2026,"{""type"":""Point"",""coordinates"":[93.84878315934222,24.061376076165736]}",2023-04-03,BG-0330,93.84878315934222,24.061376076165736
123,5670.127819223646,1000,0,0.1073725554517972,background,2026,"{""type"":""Point"",""coordinates"":[94.16741659344048,28.282497067782614]}",2024-06-15,BG-0331,94.16741659344048,28.282497067782614
1564,7464.226631994967,1000,0,0.1074678395331572,background,2026,"{""type"":""Point"",""coordinates"":[93.26472701468063,27.219575844300117]}",2024-06-15,BG-0332,93.26472701468063,27.219575844300117
875,24950.47956730266,1000,0,0.1076018579415992,background,2026,"{""type"":""Point"",""coordinates"":[93.99444439417478,26.30147862324068]}",2024-07-02,BG-0333,93.99444439417478,26.30147862324068
2441,14005.224634533328,1000,0,0.1077727708921409,background,2026,"{""type"":""Point"",""coordinates"":[91.36080912018433,25.636260091868962]}",2021-06-30,BG-0334,91.36080912018433,25.636260091868962
497,5506.214707020072,1000,0,0.1082124618693286,background,2026,"{""type"":""Point"",""coordinates"":[92.46934525751885,24.78618066680026]}",2024-07-01,BG-0335,92.46934525751885,24.78618066680026
2973,18762.35934802772,1000,0,0.1082736433029564,background,2026,"{""type"":""Point"",""coordinates"":[93.5004460012246,25.2091486074577]}",2024-06-15,BG-0336,93.5004460012246,25.2091486074577
1576,13752.402822660308,1000,0,0.1086787809676573,background,2026,"{""type"":""Point"",""coordinates"":[94.29116455289285,24.552244072091636]}",2024-07-01,BG-0337,94.29116455289285,24.552244072091636
2552,14337.39120006005,1000,0,0.1088001365511954,background,2026,"{""type"":""Point"",""coordinates"":[96.66533887902885,27.973688572353154]}",2024-06-15,BG-0338,96.66533887902885,27.973688572353154
355,16657.64697326218,1000,0,0.1088419192526151,background,2026,"{""type"":""Point"",""coordinates"":[94.30787058906104,24.528441929048277]}",2023-05-05,BG-0339,94.30787058906104,24.528441929048277
1194,8943.96095974705,1000,0,0.109011071878516,background,2026,"{""type"":""Point"",""coordinates"":[94.1646346802394,26.328053091134365]}",2024-05-28,BG-0340,94.1646346802394,26.328053091134365
2826,20381.78290056833,1000,0,0.1090799882016934,background,2026,"{""type"":""Point"",""coordinates"":[93.44693868889411,26.93464006637582]}",2023-04-03,BG-0341,93.44693868889411,26.93464006637582
995,7544.701807552529,1000,0,0.1092927485489811,background,2026,"{""type"":""Point"",""coordinates"":[93.33862421520296,24.835251991230653]}",2021-07-12,BG-0342,93.33862421520296,24.835251991230653
