record_id,year,state,state_code,district,latitude,longitude,event_date,event_month,event_day_of_year,event_time_raw,event_type,rainfall_24h_mm,casualty,has_casualty,road_affected,road_affected_flag,source,source_code,landslide_target,slide_no,slide_id,landslide_name,location,elevation,slope,aspect,dem_source
LS-0178,2024,Meghalaya,3,West Garo Hills,25.599743,90.257292,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,58,Newspapers & Media/2024/Meghalaya/187,Rongram Landslide,Near Rongram Nepali Baptist Church,422.2034606933594,12.03727384356741,133.92405099217933,PART2
LS-0179,2024,Meghalaya,3,East Garo Hills,25.556716,90.420247,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,59,Newspapers & Media/2024/Meghalaya/188,Mangrure Landslide 1,Tura Williamnagar Road,465.4007568359375,27.411835186632594,64.64004677250267,PART2
LS-0180,2024,Meghalaya,3,East Garo Hills,25.556503,90.420122,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,60,Newspapers & Media/2024/Meghalaya/189,Mangrure Landslide 2,Tura Williamnagar Road,476.2195739746094,27.590779559882318,60.21851201023378,PART2
LS-0181,2024,Meghalaya,3,East Garo Hills,25.556389,90.420051,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,61,Newspapers & Media/2024/Meghalaya/190,Mangrure Landslide 3,Tura Williamnagar Road,476.2195739746094,27.590762703621216,60.21848850998339,PART2
LS-0182,2024,Meghalaya,3,East Garo Hills,25.549989,90.412596,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,62,Newspapers & Media/2024/Meghalaya/191,Simsang Landslide 1,Tura Williamnagar Road,471.3088684082031,25.70820314164706,359.7993900020092,PART2
LS-0183,2024,Meghalaya,3,East Garo Hills,25.55002,90.412686,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,63,Newspapers & Media/2024/Meghalaya/192,Simsang Landslide 2,Tura Williamnagar Road,472.2780456542969,28.270287136272216,4.070201228277313,PART2
LS-0184,2024,Meghalaya,3,East Garo Hills,25.549016,90.408643,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,64,Newspapers & Media/2024/Meghalaya/193,Simsang Landslide 3,Tura Williamnagar Road,463.82928466796875,28.395175863225987,13.031616087986947,PART2
LS-0185,2024,Meghalaya,3,East Garo Hills,25.547884,90.385679,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,65,Newspapers & Media/2024/Meghalaya/194,Durakalakgre Landslide,Tura Williamnagar Road,494.89947509765625,19.9359177207302,293.9760842898777,PART2
LS-0186,2024,Meghalaya,3,West Garo Hills,25.561542,90.351459,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,66,Newspapers & Media/2024/Meghalaya/195,Matchurigre Landslide 1,Tura Williamnagar Road,520.6331787109375,21.471228077215116,307.1229804840693,PART2
LS-0187,2024,Meghalaya,3,West Garo Hills,25.561887,90.351379,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,67,Newspapers & Media/2024/Meghalaya/196,Matchurigre Landslide 2,Tura Williamnagar Road,522.86181640625,26.760116969684507,290.0070520640517,PART2
LS-0188,2024,Meghalaya,3,West Garo Hills,25.561884,90.351379,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,68,Newspapers & Media/2024/Meghalaya/197,Matchurigre Landslide 3,Tura Williamnagar Road,522.86181640625,26.760116460332075,290.0070525253569,PART2
LS-0189,2024,Meghalaya,3,West Garo Hills,25.561705,90.349382,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,69,Newspapers & Media/2024/Meghalaya/198,Matchurigre Landslide 4,Tura Williamnagar Road,532.6704711914062,26.196169028610118,12.066611665766743,PART2
LS-0190,2024,Meghalaya,3,West Garo Hills,25.557146,90.341414,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,70,Newspapers & Media/2024/Meghalaya/199,Matchurigre Landslide 5,Tura Williamnagar Road,616.4326171875,26.259535484336276,5.297132783992936,PART2
LS-0191,2024,Meghalaya,3,West Garo Hills,25.55621,90.341198,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,71,Newspapers & Media/2024/Meghalaya/200,Matchurigre Landslide 6,Tura Williamnagar Road,629.3353271484375,10.167173111784589,80.43656897373671,PART2
LS-0192,2024,Meghalaya,3,West Garo Hills,25.555088,90.340616,2024-06-15,6.0,167.0,,1.0,125.69,0,0,SH 1,1,Field Survey,2,1,72,Newspapers & Media/2024/Meghalaya/201,Matchurigre Landslide 7,Tura Williamnagar Road,612.1469116210938,23.41813627254723,37.223530561533266,PART2
LS-0193,2024,Meghalaya,3,West Garo Hills,25.556378,90.236012,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,73,Newspapers & Media/2024/Meghalaya/202,Chasingre Landslide,Tura RongramDedenggre Road,437.58770751953125,10.411557975141214,257.06575074139636,PART2
LS-0194,2024,Meghalaya,3,West Garo Hills,25.545538,90.230769,2024-06-15,6.0,167.0,,1.0,125.69,0,0,,0,Field Survey,2,1,74,Newspapers & Media/2024/Meghalaya/203,Rongkon Landslide,Near Rongkon Poultry Farm,397.7198181152344,8.793879971865524,30.937125746476738,PART2
LS-0195,2024,Meghalaya,3,West Garo Hills,25.308286,90.204561,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,75,Newspapers & Media/2024/Meghalaya/204,Rengsipara Landslide 1,Paikan Tura Dalu Road,112.13970184326172,3.4597596905591224,155.77778434173206,PART1
LS-0196,2024,Meghalaya,3,West Garo Hills,25.308134,90.204644,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,76,Newspapers & Media/2024/Meghalaya/205,Rengsipara Landslide 2,Paikan Tura Dalu Road,116.37973022460938,8.478199331960466,169.53550399907795,PART1
LS-0197,2024,Meghalaya,3,West Garo Hills,25.496547,90.220672,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,77,Newspapers & Media/2024/Meghalaya/206,Bolpuchring Landslide 1,Paikan Tura Dalu Road,321.2816467285156,33.19507460297655,350.5787560299501,PART1
LS-0198,2024,Meghalaya,3,West Garo Hills,25.496702,90.221742,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,78,Newspapers & Media/2024/Meghalaya/207,Bolpuchring Landslide 2,Paikan Tura Dalu Road,324.26202392578125,13.59162325044198,345.4088687402152,PART1
LS-0199,2024,Meghalaya,3,West Garo Hills,25.496123,90.222287,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,79,Newspapers & Media/2024/Meghalaya/208,Bolpuchring Landslide 3,Paikan Tura Dalu Road,326.5908203125,23.43372236216661,218.01245362302907,PART1
LS-0200,2024,Meghalaya,3,West Garo Hills,25.47651,90.223143,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,80,Newspapers & Media/2024/Meghalaya/209,Derengre Landslide,Paikan Tura Dalu Road,241.8148193359375,12.034631309550257,74.1074008271438,PART1
LS-0201,2024,Meghalaya,3,West Garo Hills,25.470969,90.220833,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,81,Newspapers & Media/2024/Meghalaya/210,Dinasagre Landslide 1,Paikan Tura Dalu Road,206.6259002685547,16.59286163584466,85.25654854733284,PART1
LS-0202,2024,Meghalaya,3,West Garo Hills,25.469956,90.220708,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,82,Newspapers & Media/2024/Meghalaya/211,Dinasagre Landslide 2,Paikan Tura Dalu Road,197.12542724609375,22.840540705017617,77.24559683845581,PART1
LS-0203,2024,Meghalaya,3,West Garo Hills,25.399736,90.223057,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,83,Newspapers & Media/2024/Meghalaya/212,Rongbretgre Landslide 1,Paikan Tura Dalu Road,146.43960571289062,18.706908348891435,182.9682055568504,PART1
LS-0204,2024,Meghalaya,3,West Garo Hills,25.396902,90.226635,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,84,Newspapers & Media/2024/Meghalaya/213,Rongbretgre Landslide 2,Paikan Tura Dalu Road,143.01535034179688,9.207896572030881,99.90980697304485,PART1
LS-0205,2024,Meghalaya,3,West Garo Hills,25.395992,90.22618,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,85,Newspapers & Media/2024/Meghalaya/214,Rongbretgre Landslide 3,Paikan Tura Dalu Road,146.65341186523438,6.778031343607663,309.17364023242146,PART1
LS-0206,2024,Meghalaya,3,West Garo Hills,25.39366,90.225665,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,86,Newspapers & Media/2024/Meghalaya/215,Rongbretgre Landslide 4,Paikan Tura Dalu Road,148.3535614013672,8.497379003398317,28.054758747248684,PART1
LS-0207,2024,Meghalaya,3,West Garo Hills,25.355696,90.222252,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,87,Newspapers & Media/2024/Meghalaya/216,Santogre Landslide 1,Paikan Tura Dalu Road,147.44151306152344,20.14673930065327,353.9637595968842,PART1
LS-0208,2024,Meghalaya,3,West Garo Hills,25.355738,90.222034,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,88,Newspapers & Media/2024/Meghalaya/217,Santogre Landslide 2,Paikan Tura Dalu Road,149.1885223388672,21.21490390764534,6.029562400195687,PART1
LS-0209,2024,Meghalaya,3,West Garo Hills,25.338717,90.203781,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,89,Newspapers & Media/2024/Meghalaya/218,Kherapara Landslide 1,Paikan Tura Dalu Road,173.54408264160156,8.33261962597472,32.072534384189964,PART1
LS-0210,2024,Meghalaya,3,West Garo Hills,25.324709,90.205449,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,90,Newspapers & Media/2024/Meghalaya/219,Kherapara Landslide 2,Paikan Tura Dalu Road,171.00950622558594,16.176748441671357,31.37339853982678,PART1
LS-0211,2024,Meghalaya,3,West Garo Hills,25.324395,90.205134,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,91,Newspapers & Media/2024/Meghalaya/220,Kherapara Landslide 3,Paikan Tura Dalu Road,171.23382568359375,12.117051954437269,56.14292332103355,PART1
LS-0212,2024,Meghalaya,3,West Garo Hills,25.324305,90.205068,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,92,Newspapers & Media/2024/Meghalaya/221,Kherapara Landslide 4,Paikan Tura Dalu Road,168.78060913085938,13.527729103910513,78.24290393655934,PART1
LS-0213,2024,Meghalaya,3,West Garo Hills,25.314873,90.200065,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,93,Newspapers & Media/2024/Meghalaya/222,Dopogre Landslide 1,Paikan Tura Dalu Road,142.03579711914062,3.260146883302801,300.96180752410845,PART1
LS-0214,2024,Meghalaya,3,West Garo Hills,25.314952,90.200072,2024-06-15,6.0,167.0,,1.0,125.69,0,0,NH 217,1,Field Survey,2,1,94,Newspapers & Media/2024/Meghalaya/223,Dopogre Landslide 2,Paikan Tura Dalu Road,142.03579711914062,3.260148443426137,300.96179103869986,PART1
LS-0215,2024,Tripura,7,West Tripura,23.878866,91.705846,2024-06-15,6.0,167.0,,3.0,0.53,0,0,,0,Newspapers & Media,0,1,1,Newspapers & Media/2024/Tripura/54,Mungiakami Landslide,Mile 35 in Mungiakami region,106.49332427978516,10.861930648114459,329.7133199726766,PART1
LS-0216,2024,Arunachal Pradesh,0,Changlang,27.141177,95.746747,2024-06-16,6.0,168.0,,3.0,9.29,0,0,,0,Newspapers & Media,0,1,6,Newspapers & Media/2024/Arunachal Pradesh/67,Rangfra Landslide,"Near Rangfra Mandir, Changlang",472.7594299316406,19.895719589268477,38.715110609194596,PART2
LS-0217,2024,Nagaland,5,Kiphire,25.881651,94.780119,2024-06-16,6.0,168.0,11:00,2.0,0.21,0,0,,0,Newspapers & Media,0,1,3,Newspapers & Media/2024/Nagaland/56,Medical Ward Landslide,"Medical ward, Kiphire",1067.2218017578125,19.05503995605022,324.7692646325574,PART2
LS-0218,2024,Meghalaya,3,West Khasi Hills,25.52819,91.433141,2024-06-17,6.0,169.0,,3.0,312.0,0,0,,0,Newspapers & Media,0,1,18,Newspapers & Media/2024/Meghalaya/55,Markasa Landslide,Markasa village under Mawthadraishan block,1506.6356201171875,9.251206931635798,249.75878436537474,PART2
LS-0219,2024,Meghalaya,3,East Jaintia Hills,25.152774,92.220332,2024-06-17,6.0,169.0,,2.0,276.0,0,0,,0,Newspapers & Media,0,1,25,Newspapers & Media/2024/Meghalaya/65,Karkhana Landslide,Karkhana Village,52.69143295288086,5.197625158672773,215.96963108263944,PART1
LS-0220,2024,Arunachal Pradesh,0,Papum Pare,27.121869,93.783419,2024-06-18,6.0,170.0,,3.0,47.33,0,0,NH 415,1,Newspapers & Media,0,1,4,Newspapers & Media/2024/Arunachal Pradesh/62,Karsingsa Landslide,Between Nirjuli and Banderdewa,128.4537811279297,5.55586685253171,138.1993509731824,PART2
LS-0221,2024,Assam,1,Karimganj,24.787043,92.523786,2024-06-19,6.0,171.0,12:45,2.0,199.48,5,1,,0,Newspapers & Media,0,1,12,Newspapers & Media/2024/Assam/63,Bendargool Landslide,Between Gainachora- Bendargool village,28.521228790283203,6.732104801554915,70.56075572083881,PART1
LS-0222,2024,Meghalaya,3,East Khasi Hills,25.518951,91.828582,2024-06-19,6.0,171.0,,2.0,349.0,0,0,,0,Field Survey,2,1,24,Newspapers & Media/2024/Meghalaya/64,Pomlum Landslide,Pomlum village in Laitlyngkot,1761.984130859375,16.862459284893784,225.61704618208967,PART2
LS-0223,2024,Arunachal Pradesh,0,Papum Pare,27.099654,93.62708,2024-06-23,6.0,175.0,10:30,2.0,7.91,0,0,NH 415,1,Newspapers & Media,0,1,5,Newspapers & Media/2024/Arunachal Pradesh/66,Itanagar Landslide,Itanagar City Area,397.7671203613281,3.124664841725975,317.96665038083654,PART2
LS-0224,2024,Arunachal Pradesh,0,Lower Siang,27.923784,94.711676,2024-06-25,6.0,177.0,,3.0,276.6,0,0,NH 13,1,Newspapers & Media,0,1,8,Newspapers & Media/2024/Arunachal Pradesh/69,Siji Landslide,Likabali-Basar- Daporijo Road,907.0946655273438,32.05028882150231,248.9397916456721,PART2
LS-0225,2024,Arunachal Pradesh,0,West Kameng,27.03649,92.605617,2024-06-26,6.0,178.0,,3.0,163.89,0,0,,0,Newspapers & Media,0,1,7,Newspapers & Media/2024/Arunachal Pradesh/68,Tippi Landslide,Road connecting Bomdila-Seppa- Tawang.,176.45594787597656,12.686051631548494,147.7040418066265,PART2
LS-0226,2024,Meghalaya,3,East Khasi Hills,25.510164,91.700373,2024-06-28,6.0,180.0,,1.0,43.61,0,0,,0,Field Survey,2,1,26,Newspapers & Media/2024/Meghalaya/81,Sohiong Landslide,Mawmaram Road,1739.510009765625,13.876074526763139,68.98434066365888,PART2
LS-0227,2024,Nagaland,5,Mokokchung,26.328052,94.524576,2024-06-28,6.0,180.0,1:30 AM,2.0,100.43,0,0,NH 2,1,Newspapers & Media,0,1,4,Newspapers & Media/2024/Nagaland/70,Tongdentsuyo ng Landslide,Tongdentsuyon g ward near butcher shop,1272.275390625,36.77011446597822,240.91755373339558,PART2
LS-0228,2024,Sikkim,6,Gangtok,27.32468,88.60395,2024-06-28,6.0,180.0,,3.0,11.56,0,0,,0,Newspapers & Media,0,1,11,Newspapers & Media/2024/Sikkim/74,Lingding Landslide,LingdingSichey Road,1254.64013671875,13.020702031065465,267.9132550249782,PART2
LS-0229,2024,Arunachal Pradesh,0,Siang District,28.226541,94.883203,2024-06-29,6.0,181.0,,3.0,173.13,0,0,NH 13,1,Newspapers & Media,0,1,9,Newspapers & Media/2024/Arunachal Pradesh/71,Tarak Landslide,Pasighat- Pangin-Aalo road,301.2108459472656,20.953024874883955,155.95718301813724,PART2
LS-0230,2024,Arunachal Pradesh,0,Papum Pare,27.07383,93.6327,2024-06-29,6.0,181.0,,3.0,105.53,0,0,,0,Newspapers & Media,0,1,10,Newspapers & Media/2024/Arunachal Pradesh/72,Jullang Landslide,"Ganga Jullang Road, Itanagar",196.9703369140625,16.93184737245933,21.976267431207987,PART2
LS-0231,2024,Arunachal Pradesh,0,West Siang,28.519848,94.361341,2024-06-29,6.0,181.0,,2.0,543.15,0,0,,0,Newspapers & Media,0,1,11,Newspapers & Media/2024/Arunachal Pradesh/73,Tatu Landslide,AaloMechuka Road,1342.2303466796875,31.38076510809455,95.7776587486112,PART2
LS-0232,2024,Arunachal Pradesh,0,Lohit,27.886843,96.374843,2024-06-29,6.0,181.0,,3.0,339.6,0,0,NH 13,1,Newspapers & Media,0,1,12,Newspapers & Media/2024/Arunachal Pradesh/75,Demwe Landslide,Demwe- Brahmakund Tri Junction to Parashuram Kund-Wakro Road,563.9830322265625,41.88105774310379,356.860998620655,PART2
LS-0233,2024,Arunachal Pradesh,0,Anjaw,28.06798,96.565515,2024-06-29,6.0,181.0,,2.0,386.8,0,0,NH 113,1,Newspapers & Media,0,1,13,Newspapers & Media/2024/Arunachal Pradesh/76,Hayuliang Landslide,RamMandir- Tidding-Khupa- Hayuliang- Hawai Road,,,,NONE
LS-0234,2024,Arunachal Pradesh,0,Siang District,28.142213,95.092954,2024-06-29,6.0,181.0,,3.0,197.4,0,0,NH 13,1,Newspapers & Media,0,1,16,Newspapers & Media/2024/Arunachal Pradesh/80,Babuk Landslide,highway between Babuk and Kebang Village,284.74920654296875,40.97520161761688,55.558913105097986,PART2
LS-0235,2024,Nagaland,5,Zunheboto,26.012021,94.52143,2024-06-29,6.0,181.0,,2.0,15.989,0,0,,0,Newspapers & Media,0,1,5,Newspapers & Media/2024/Nagaland/77,DC Hill Landslide,DC Hill West Area,1812.38427734375,10.854001192669553,61.13834667686291,PART2
LS-0236,2024,Arunachal Pradesh,0,East Kameng,27.30978,92.958741,2024-06-30,6.0,182.0,,3.0,102.74,0,0,NH 13,1,Newspapers & Media,0,1,14,Newspapers & Media/2024/Arunachal Pradesh/78,Bana Landslide,Bana Chepa Road,449.07049560546875,31.318183104186893,76.17686012418147,PART2
LS-0237,2024,Arunachal Pradesh,0,Upper Siang,28.676866,94.964479,2024-06-30,6.0,182.0,,3.0,172.54,0,0,,0,Newspapers & Media,0,1,15,Newspapers & Media/2024/Arunachal Pradesh/79,Jengging Landslide,Pasighat - Mariyang- Yingkiong Road,424.70513916015625,27.990230934486053,39.07105423206275,PART2
LS-0238,2024,Arunachal Pradesh,0,KurungKu mey,27.895164,93.430041,2024-06-30,6.0,182.0,,3.0,453.17,0,0,,0,Newspapers & Media,0,1,18,Newspapers & Media/2024/Arunachal Pradesh/85,Rengchi Landslide,Rengchi area in Kurung,724.7586669921875,37.941309814793335,347.20770652649054,PART2
LS-0239,2024,Meghalaya,3,Ri Bhoi,25.669593,91.903928,2024-06-30,6.0,182.0,,3.0,114.34,0,0,NH 6,1,Field Survey,2,1,27,Newspapers & Media/2024/Meghalaya/82,Umiam 2 Landslide,Near Umiam Fire Station,1004.84375,6.564668818897281,276.8210359313259,PART2
LS-0240,2024,Meghalaya,3,Ri Bhoi,25.682492,91.900697,2024-06-30,6.0,182.0,,3.0,129.28,0,0,NH 6,1,Field Survey,2,1,29,Newspapers & Media/2024/Meghalaya/87,Umbang 1 Landslide,"GS Road, Ri Bhoi",947.86328125,14.17700107466429,272.25582584345165,PART2
LS-0241,2024,Meghalaya,3,Ri Bhoi,25.676048,91.897497,2024-06-30,6.0,182.0,,3.0,129.28,0,0,NH 6,1,Field Survey,2,1,30,Newspapers & Media/2024/Meghalaya/88,NEPA Landslide,"GS Road, Ri Bhoi",988.1036987304688,20.083734753005515,240.99954531652654,PART2
LS-0242,2024,Meghalaya,3,Ri Bhoi,25.675099,91.898378,2024-06-30,6.0,182.0,,3.0,114.34,0,0,NH 6,1,Field Survey,2,1,31,Newspapers & Media/2024/Meghalaya/89,Umiam 3 Landslide,"GS Road, Ri Bhoi",998.8360595703125,31.43465630025499,49.67492357281202,PART2
LS-0243,2024,Meghalaya,3,Ri Bhoi,25.686237,91.902376,2024-06-30,6.0,182.0,,3.0,114.34,0,0,NH 6,1,Field Survey,2,1,32,Newspapers & Media/2024/Meghalaya/90,Umbang 2 Landslide,"GS Road, Ri Bhoi",913.7825927734375,22.147835134343524,197.56240973936613,PART2
LS-0244,2024,Meghalaya,3,Ri Bhoi,25.686801,91.903145,2024-06-30,6.0,182.0,,3.0,114.34,0,0,NH 6,1,Field Survey,2,1,33,Newspapers & Media/2024/Meghalaya/91,Umbang 3 Landslide,"GS Road, Ri Bhoi",910.961181640625,13.036546782332158,214.2935463078007,PART2
LS-0245,2024,Meghalaya,3,Ri Bhoi,25.692127,91.906341,2024-06-30,6.0,182.0,,3.0,129.28,0,0,NH 6,1,Field Survey,2,1,34,Newspapers & Media/2024/Meghalaya/92,Sumer Landslide,"GS Road, Ri Bhoi",880.5927124023438,27.765485533739025,298.4175432155553,PART2
LS-0246,2024,Meghalaya,3,Ri Bhoi,25.67939,91.899541,2024-06-30,6.0,182.0,,3.0,8.6,0,0,NH 6,1,Field Survey,2,1,35,Newspapers & Media/2024/Meghalaya/93,Umbang 4 Landslide,"GS Road, Ri Bhoi",961.8806762695312,9.345778505290104,186.37755048433206,PART2
LS-0247,2024,Arunachal Pradesh,0,Papum Pare,27.090926,93.605705,2024-07-01,7.0,183.0,,3.0,473.2,0,0,,0,Newspapers & Media,0,1,17,Newspapers & Media/2024/Arunachal Pradesh/84,Division IV Landslide,"Division IV Landslide area, Itanagar",294.3064270019531,10.274487023400242,352.47012688632236,PART2
LS-0248,2024,Arunachal Pradesh,0,Papum Pare,27.089317,93.591888,2024-07-01,7.0,183.0,,3.0,179.7,0,0,,0,Newspapers & Media,0,1,19,Newspapers & Media/2024/Arunachal Pradesh/105,Baat Landslide,Itanagar-Baat Road,288.7439880371094,18.673368950597336,70.76448931076771,PART2
LS-0249,2024,Meghalaya,3,Ri Bhoi,25.653138,91.898077,2024-07-01,7.0,183.0,,3.0,494.05,0,0,NH 6,1,Field Survey,2,1,28,Newspapers & Media/2024/Meghalaya/83,Umiam Dam Landslide,Near Umiam Dam,1038.870361328125,32.43519471833342,99.43276024396636,PART2
LS-0250,2024,Nagaland,5,Zunheboto,26.006772,94.521634,2024-07-01,7.0,183.0,,2.0,32.2,0,0,,0,Newspapers & Media,0,1,8,Newspapers & Media/2024/Nagaland/103,"DIET, Zunheboto Landslide",South point east colony,1821.62890625,11.017607233972164,277.206485641815,PART2
LS-0251,2024,Manipur,2,Ukhrul,24.95445,94.21625,2024-07-02,7.0,184.0,9:00 AM,2.0,428.38,0,0,NH 202,1,Newspapers & Media,0,1,4,Newspapers & Media/2024/Manipur/98,MongkotChep u Landslide,Imphal Ukhrul Road,953.190673828125,25.78153573374527,245.19738590937192,PART1
LS-0252,2024,Meghalaya,3,West Khasi Hills,25.529008,91.271797,2024-07-02,7.0,184.0,,2.0,170.76,0,0,,0,Newspapers & Media,0,1,36,Newspapers & Media/2024/Meghalaya/96,Tiehsaw Landslide,Nongstoin-Shillong Highway,1351.7135009765625,9.679956151693592,300.25012634542935,PART2
LS-0253,2024,Meghalaya,3,West Khasi Hills,25.466183,91.514339,2024-07-02,7.0,184.0,,3.0,162.64,0,0,,0,Newspapers & Media,0,1,37,Newspapers & Media/2024/Meghalaya/97,Pariong Landslide,Lawbyrtun- Rngikseh road under Mawthadraishan Block,1631.85546875,22.133006227354894,319.92526066251924,PART1
LS-0254,2024,Meghalaya,3,Ri Bhoi,25.649229,91.898983,2024-07-02,7.0,184.0,,3.0,263.53,0,0,NH 6,1,Field Survey,2,1,40,Newspapers & Media/2024/Meghalaya/109,Umiam 4 Landslide,"GS Road, Ri Bhoi",1082.5496826171875,22.155332171832463,14.745652185429947,PART2
LS-0255,2024,Meghalaya,3,Ri Bhoi,25.650726,91.898692,2024-07-02,7.0,184.0,,3.0,263.53,0,0,NH 6,1,Field Survey,2,1,41,Newspapers & Media/2024/Meghalaya/110,Umiam 5 Landslide,"GS Road, Ri Bhoi",1104.63427734375,16.183100820659106,114.55555153221724,PART2
LS-0256,2024,Meghalaya,3,Ri Bhoi,25.651025,91.893994,2024-07-02,7.0,184.0,,3.0,263.53,0,0,NH 6,1,Field Survey,2,1,42,Newspapers & Media/2024/Meghalaya/111,Umiam View Point Landslide,"GS Road, Ri Bhoi",1124.28076171875,27.46561345019772,207.7962559098305,PART2
LS-0257,2024,Meghalaya,3,East Khasi Hills,25.641388,91.889399,2024-07-02,7.0,184.0,,3.0,263.53,0,0,NH 6,1,Field Survey,2,1,43,Newspapers & Media/2024/Meghalaya/112,Mawlai 2 Landslide,"GS Road, East Khasi Hills",1171.884033203125,13.44971042626455,70.98554722022516,PART2
LS-0258,2024,Meghalaya,3,East Khasi Hills,25.640973,91.889427,2024-07-02,7.0,184.0,,3.0,50.63,0,0,NH 6,1,Field Survey,2,1,44,Newspapers & Media/2024/Meghalaya/113,Mawlai 3 Landslide,"GS Road, East Khasi Hills",1174.9417724609375,11.639931819325065,140.2830375084091,PART2
LS-0259,2024,Mizoram,4,Aizawl,23.75524,92.73935,2024-07-02,7.0,184.0,7:30 AM,2.0,,3,1,,0,Newspapers & Media,0,1,8,Newspapers & Media/2024/Mizoram/86,Zuangtui Landslide,Aizawl's Zuangtui locality,1052.33447265625,25.027724119680567,114.39061106752973,PART1
LS-0260,2024,Mizoram,4,Aizawl,23.75565,92.72946,2024-07-02,7.0,184.0,Morning,2.0,338.11,0,0,,0,Newspapers & Media,0,1,9,Newspapers & Media/2024/Mizoram/94,Bawngkawn Landslide,Aizawl's Bawngkawn locality,1020.13134765625,17.76020461494268,304.4627785452202,PART1
LS-0261,2024,Mizoram,4,Aizawl,23.73397,92.7463,2024-07-02,7.0,184.0,Morning,2.0,172.74,3,1,,0,Newspapers & Media,0,1,10,Newspapers & Media/2024/Mizoram/95,Zemabawk Landslide,Aizawl's Zemabawk locality,856.757568359375,11.698819258902928,302.49738958308666,PART1
LS-0262,2024,Mizoram,4,Aizawl,23.76229,92.73362,2024-07-02,7.0,184.0,,3.0,173.43,0,0,,0,Newspapers & Media,0,1,11,Newspapers & Media/2024/Mizoram/101,Durtlang Landslide,Durtlang Road,1155.6153564453125,46.60985521688678,246.16789062173166,PART1
LS-0263,2024,Nagaland,5,Tuensang,26.223056,94.800348,2024-07-02,7.0,184.0,,2.0,122.05,0,0,NH 202,1,Newspapers & Media,0,1,6,Newspapers & Media/2024/Nagaland/99,Tuensang Landslide,TuensangMoko kchung Road,1639.3218994140625,16.684536286010616,233.1165626938951,PART2
LS-0264,2024,Nagaland,5,Kiphire,25.816009,94.616317,2024-07-02,7.0,184.0,,3.0,301.5,0,0,,0,Newspapers & Media,0,1,7,Newspapers & Media/2024/Nagaland/102,Shishimi Landslide,Shishimi Village Area,1690.3175048828125,38.5770616540404,32.408015493659605,PART2
