system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
00000000000000000036,0.2700851829360863,0.20531516623652654,0.1201769495470878,0.15027966196042716,0.15964935478973732,0.19145490106775984,0.3077140225697082,0.3613940893679471,0.3404753453772583,0.38311410353727043,0.24773684963951403,0.11574996017150666,0.37275496195011715,-0.40151379062950077,195.00126920706816,0,PART2,East Siang,250.6267852783203,2021-08-13,225.0,8.0,14:48,3.0,0,64.0,2021-08-06,6.8223263888888885,3,true,Sirki Waterfall Landslide,1,"near Sirki waterfall, 4kms from Pasighat towards Pangin and Aalo",52.842427,LS-0055,NH 13,1,Newspapers/2021/Arunachal Pradesh/3,3,20.883790908841725,Newspapers,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[95.2748431072239,28.122052086129198]}"
00000000000000000037,0.11422793030088131,0.07738773173943873,0.012607147198865357,0.03522339175362172,0.031173254989362777,0.05502149731536824,0.15762816837199875,0.19579285280113456,0.1733191014081653,0.21043999088238272,0.37004750177637546,0.19745475741350538,0.6775792823494206,-0.6541285725055129,312.59802774472683,0,PART2,West Siang,850.4159545898438,2021-08-13,225.0,8.0,,3.0,0,44.0,2021-08-06,6.8223263888888885,3,true,Likabali_Basar_landslide,1,Between Likabali and Basar,19.044726,LS-0056,NH 13,1,Newspapers/2021/Arunachal Pradesh/4,4,20.39602762612812,Newspapers,0,Arunachal Pradesh,0,2021,"{""type"":""Point"",""coordinates"":[94.72132151615651,27.78422167211803]}"
00000000000000000062,,,,,,,,,,,,,,,29.9173162604838,0,PART2,West Kameng,1180.6104736328125,2023-06-23,174.0,6.0,,2.0,0,73.0,2023-06-22,0.01607638888888889,10,true,Sessa Landslide,1,Balipara-Charduar-Tawang road,1.970178811,LS-0099,,0,Newspapers & Media/2023/Arunachal Pradesh/35,35,7.536530561723392,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[92.52516073812176,27.106991240524888]}"
00000000000000000063,,,,,,,,,,,,,,,193.3868398973543,0,PART2,West Siang,372.9962158203125,2023-06-23,174.0,6.0,,2.0,0,73.0,2023-06-22,0.01607638888888889,10,true,Pangin Landslide,1,Aalo Pangin Landslide,0.0,LS-0100,,0,Newspapers & Media/2023/Arunachal Pradesh/36,36,39.90175497466261,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[94.93064063780734,28.233721353810633]}"
0000000000000000006a,,,,,,,,,,,,,,,155.30630651766978,0,PART2,Upper Subansiri,459.2353820800781,2023-07-28,209.0,7.0,,2.0,0,9.0,2023-07-27,0.06957175925925926,10,true,Taliha Landslide,1,Donyi Colony in Taliha town,76.79615263,LS-0107,,0,Newspapers & Media/2023/Arunachal Pradesh/53,53,26.816879128197364,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[94.14435397175008,28.235585258050982]}"
00000000000000000070,,,,,,,,,,,,,,,226.5130542247336,0,PART2,Lower Siang,293.3729248046875,2023-08-18,230.0,8.0,,2.0,0,78.0,2023-08-16,1.016099537037037,10,true,Siji Landslide,1,Likabali Aalo Road,4.32477905,LS-0113,,0,Newspapers & Media/2023/Arunachal Pradesh/64,64,21.3645226533462,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[94.69707292462786,27.717103283061565]}"
00000000000000000075,,,,,,,,,,,,,,,169.97858847766634,0,PART2,West Kameng,1533.0120849609375,2023-08-27,239.0,8.0,,2.0,0,65.0,2023-08-26,0.016099537037037037,10,true,Rupa Landslide,1,Shergaon - Rupa Road,18.61701869,LS-0118,,0,Newspapers & Media/2023/Arunachal Pradesh/73,73,38.70201331162149,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[92.38797203511146,27.20319188665193]}"
00000000000000000076,,,,,,,,,,,,,,,124.02312842838842,0,PART2,Lower Subansiri,114.38894653320312,2023-10-27,300.0,10.0,11:30 AM,2.0,0,4.0,2023-10-25,1.0696875,10,true,Subansiri Landslide,1,Near Subansiri Hydropower project dam,0.0,LS-0119,,0,Newspapers & Media/2023/Arunachal Pradesh/85,85,21.195745590348643,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[94.25898408253103,27.55211654408407]}"
000000000000000000ac,,,,,,,,,,,,,,,111.67767950987708,0,PART2,Upper Siang,433.3520202636719,2024-06-15,167.0,6.0,,3.0,0,53.0,2024-06-14,0.009386574074074073,10,true,Bomdo Landslide,1,Between Ramsing and Bomdo,23.899999618530273,LS-0173,,0,Newspapers & Media/2024/Arunachal Pradesh/52,3,19.321692323389044,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[94.91033389160995,28.748529029532026]}"
000000000000000000d7,,,,,,,,,,,,,,,38.7151106091946,0,PART2,Changlang,472.7594299316406,2024-06-16,168.0,6.0,,3.0,0,53.0,2024-06-14,1.0093865740740742,10,true,Rangfra Landslide,1,"Near Rangfra Mandir, Changlang",9.289999961853027,LS-0216,,0,Newspapers & Media/2024/Arunachal Pradesh/67,6,19.89571958926848,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[95.74674531260902,27.141179168301655]}"
000000000000000000e0,,,,,,,,,,,,,,,147.7040418066265,0,PART2,West Kameng,176.45594787597656,2024-06-26,178.0,6.0,,3.0,0,78.0,2024-06-24,1.0093865740740742,10,true,Tippi Landslide,1,Road connecting Bomdila-Seppa- Tawang.,163.88999938964844,LS-0225,,0,Newspapers & Media/2024/Arunachal Pradesh/68,7,12.686051631548494,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[92.60561629842908,27.036488393768852]}"
000000000000000000e5,,,,,,,,,,,,,,,21.976267431207987,0,PART2,Papum Pare,196.9703369140625,2024-06-29,181.0,6.0,,3.0,0,69.0,2024-06-27,1.0025578703703704,10,true,Jullang Landslide,1,"Ganga Jullang Road, Itanagar",105.52999877929688,LS-0230,,0,Newspapers & Media/2024/Arunachal Pradesh/72,10,16.93184737245933,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.63269888047348,27.073828905990407]}"
000000000000000000e6,,,,,,,,,,,,,,,95.7776587486112,0,PART2,West Siang,1342.2303466796875,2024-06-29,181.0,6.0,,2.0,0,69.0,2024-06-27,1.0025578703703704,10,true,Tatu Landslide,1,AaloMechuka Road,543.1500244140625,LS-0231,,0,Newspapers & Media/2024/Arunachal Pradesh/73,11,31.38076510809455,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[94.36134274721286,28.519848491107105]}"
000000000000000000ec,,,,,,,,,,,,,,,39.07105423206275,0,PART2,Upper Siang,424.70513916015625,2024-06-30,182.0,6.0,,3.0,0,60.0,2024-06-29,0.009479166666666667,10,true,Jengging Landslide,1,Pasighat - Mariyang- Yingkiong Road,172.5399932861328,LS-0237,,0,Newspapers & Media/2024/Arunachal Pradesh/79,15,27.990230934486053,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[94.96448075570197,28.67686681650209]}"
000000000000000000ed,,,,,,,,,,,,,,,347.20770652649054,0,PART2,KurungKu mey,724.7586669921875,2024-06-30,182.0,6.0,,3.0,0,60.0,2024-06-29,0.009479166666666667,10,true,Rengchi Landslide,1,Rengchi area in Kurung,453.1700134277344,LS-0238,,0,Newspapers & Media/2024/Arunachal Pradesh/85,18,37.941309814793335,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.43004165579647,27.895164106327762]}"
000000000000000000f6,,,,,,,,,,,,,,,352.4701268863224,0,PART2,Papum Pare,294.3064270019531,2024-07-01,183.0,7.0,,3.0,0,60.0,2024-06-29,1.0094791666666667,10,true,Division IV Landslide,1,"Division IV Landslide area, Itanagar",473.20001220703125,LS-0247,,0,Newspapers & Media/2024/Arunachal Pradesh/84,17,10.274487023400242,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.60570348269593,27.09092509942932]}"
000000000000000000f7,,,,,,,,,,,,,,,70.76448931076771,0,PART2,Papum Pare,288.7439880371094,2024-07-01,183.0,7.0,,3.0,0,60.0,2024-06-29,1.0094791666666667,10,true,Baat Landslide,1,Itanagar-Baat Road,179.6999969482422,LS-0248,,0,Newspapers & Media/2024/Arunachal Pradesh/105,19,18.673368950597336,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.59188918763235,27.089315363949023]}"
0000000000000000010a,,,,,,,,,,,,,,,145.9552427694785,0,PART2,Siang District,252.13479614257807,2024-07-04,186.0,7.0,Morning,2.0,0,64.0,2024-07-02,1.0025347222222223,10,true,Pangin Landslide,1,Lokpeng and Pangin Tri- junction,2.999000072479248,LS-0267,,0,Newspapers & Media/2024/Arunachal Pradesh/106,20,17.876141337800977,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[94.98635710547018,28.233306657412673]}"
00000000000000000110,,,,,,,,,,,,,,,85.17938043564675,1,PART2,Shi Yomi,1892.332763671875,2024-07-05,187.0,7.0,,2.0,1,0.0,2024-07-04,0.009386574074074073,10,true,Shi Yomi Landslide,1,,123.12999725341797,LS-0273,,0,Newspapers & Media/2024/Arunachal Pradesh/119,23,36.45552775666612,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[94.31614083983408,28.697525831682707]}"
00000000000000000111,,,,,,,,,,,,,,,46.98502536005077,0,PART2,Anjaw,569.766845703125,2024-07-05,187.0,7.0,,3.0,0,0.0,2024-07-04,0.009386574074074073,10,true,Mompani Landslide,1,Tezu-Hayuliang road,108.66999816894531,LS-0274,,0,Newspapers & Media/2024/Arunachal Pradesh/120,24,34.38552800105947,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[96.43996162147877,28.047143647532362]}"
00000000000000000112,,,,,,,,,,,,,,,58.26592834413407,0,PART2,KraDaadi,1191.283447265625,2024-07-05,187.0,7.0,,2.0,0,0.0,2024-07-04,0.009386574074074073,10,true,Palin Landslide,1,Palin- Taraklengdi Road,5.179999828338623,LS-0275,,0,Newspapers & Media/2024/Arunachal Pradesh/121,25,37.47182862071279,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.63616360199201,27.727751616377194]}"
0000000000000000011c,,,,,,,,,,,,,,,153.25071639535963,0,PART2,West Kameng,645.437744140625,2024-07-14,196.0,7.0,,3.0,0,79.0,2024-07-12,1.0025347222222223,10,true,Palizi Landslide,1,Between Rupa and Seppa,13.100000381469727,LS-0285,,0,Newspapers & Media/2024/Arunachal Pradesh/127,26,30.376691816130872,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[92.79290300177486,27.307088941197215]}"
0000000000000000014b,,,,,,,,,,,,,,,278.79563734339075,0,PART2,Tawang,3292.195068359375,2024-09-07,251.0,9.0,4:00,2.0,0,79.0,2024-09-05,1.0025578703703704,10,true,Bramadungch ung Landslide,1,Near Bramadungchun g Ani Gonpa,9.569999694824219,LS-0332,,0,Newspapers & Media/2024/Arunachal Pradesh/176,28,33.966676185068565,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[91.85765560592618,27.611052482707464]}"
00000000000000000152,,,,,,,,,,,,,,,29.980724711451785,0,PART2,West Kameng,1150.3580322265625,2024-10-04,278.0,10.0,,3.0,0,35.0,2024-10-03,0.030567129629629628,10,true,Kaspi Landslide,1,"Kaspi Village, Near Nag Mandir",137.85000610351562,LS-0339,,0,Newspapers & Media/2024/Arunachal Pradesh/186,29,20.47028941257615,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[92.56296499685287,27.2039231792247]}"
0000000000000000004c,,,,,,,,,,,,,,,266.68345548964123,0,PART2,Dhemaji,198.47637939453125,2023-04-03,93.0,4.0,,1.0,0,6.0,2023-04-01,1.0093865740740742,10,true,Subansiri Lower Hydroelectric Project,1,Gerukamukh,9.300000190734863,LS-0077,,0,Newspapers & Media/2023/Assam/8,8,52.15611299170264,Newspapers & Media,0,Assam,1,2023,"{""type"":""Point"",""coordinates"":[94.2599249528533,27.55468052718979]}"
0000000000000000005a,,,,,,,,,,,,,,,84.50101476719942,1,PART2,Kamrup Metro,55.43020248413086,2023-06-17,168.0,6.0,,2.0,1,62.0,2023-06-15,1.0093634259259259,10,true,Dhirenpara Landslide,1,Katahbari Main Road area,176.4499969482422,LS-0091,,0,Newspapers & Media/2023/Assam/23,23,2.7469903754039717,Newspapers & Media,0,Assam,1,2023,"{""type"":""Point"",""coordinates"":[91.7194859006841,26.1238040492506]}"
0000000000000000007a,,,,,,,,,,,,,,,182.72619370771005,0,PART1,Dima Hasao,263.2398681640625,2024-05-01,122.0,5.0,,3.0,0,0.0,2024-04-30,0.009479166666666667,10,true,Jatinga Landslide,1,Between Jatinga and Harangajao Station,15.645999908447266,LS-0123,,0,Newspapers & Media/2024/Assam/4,1,10.567823897933836,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[92.89191288156557,25.10987135621281]}"
0000000000000000007b,,,,,,,,,,,,,,,2.468118854860336,0,PART1,Cachar,66.21371459960938,2024-05-03,124.0,5.0,,3.0,0,71.0,2024-05-02,0.016099537037037037,10,true,Damcherra Landslide,1,Badarpur Pahar line,9.758999824523926,LS-0124,,0,Newspapers & Media/2024/Assam/5,2,15.973001422457727,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[92.7624874734893,25.0194720005563]}"
00000000000000000081,,,,,,,,,,,,,,,181.02551510853667,0,PART2,Tinsukia,226.3466033935547,2024-05-26,147.0,5.0,12:30,2.0,0,0.0,2024-05-25,0.009502314814814814,10,true,Tikok Landslide,1,Situated between Bargolai and Namdang under the Tikok colliery in Ledo,21.024999618530273,LS-0130,,0,Newspapers & Media/2024/Assam/11,3,13.492415184361462,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[95.73822397049588,27.282037711478953]}"
00000000000000000082,,,,,,,,,,,,,,,,1,PART2,Dhemaji,105.0,2024-05-27,148.0,5.0,Day,2.0,1,0.0,2024-05-25,1.0095023148148148,10,true,Subansiri Landslide,1,NHPC Lower Subansiri Hydroelectricity Project in Gogamukh,50.16699981689453,LS-0131,,0,Newspapers & Media/2024/Assam/12,4,0.0,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[94.26303294628754,27.53252325405522]}"
00000000000000000096,,,,,,,,,,,,,,,5.215596867216959,1,PART2,Kamrup Metro,118.9326171875,2024-05-29,150.0,5.0,,2.0,1,40.0,2024-05-27,1.0160763888888888,10,true,Krishna Nagar Landslide,1,Lal Ganesh Area,206.55499267578125,LS-0151,,0,Newspapers & Media/2024/Assam/32,5,5.578347657552417,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[91.74764066473556,26.14495356554709]}"
00000000000000000098,,,,,,,,,,,,,,,197.1089191228492,0,PART1,Dima Hasao,397.9385681152344,2024-05-30,151.0,5.0,,3.0,0,40.0,2024-05-27,2.016076388888889,10,true,Lungkhok Landslide,1,"Road side, Lungkhok",511.0050048828125,LS-0153,,0,Newspapers & Media/2024/Assam/39,9,25.676937576007408,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[93.01027525992824,25.202045434088593]}"
00000000000000000099,,,,,,,,,,,,,,,82.51645051426738,0,PART1,Dima Hasao,469.8618469238281,2024-05-30,151.0,5.0,,3.0,0,40.0,2024-05-27,2.016076388888889,10,true,Bethel Landslide,1,"Road side, Bethel",373.11700439453125,LS-0154,,0,Newspapers & Media/2024/Assam/40,10,12.302579912458476,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[93.020433092128,25.193399237145957]}"
0000000000000000009a,,,,,,,,,,,,,,,67.91447600094693,0,PART2,Kamrup Metro,111.16641235351562,2024-05-30,151.0,5.0,1:30,2.0,0,40.0,2024-05-27,2.016076388888889,10,true,Rudra Nagar Landslide,1,"Chandmari, Guwahati",44.78200149536133,LS-0155,,0,Newspapers & Media/2024/Assam/41,11,21.323473666556183,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[91.77572408317016,26.190962570216552]}"
0000000000000000009f,,,,,,,,,,,,,,,127.2734914840795,1,PART2,Kamrup Metro,108.8706512451172,2024-06-03,155.0,6.0,Daytime,3.0,1,27.0,2024-06-02,0.002534722222222222,10,true,Katahbari Landslide,1,"Masjid Road No. 1, Katahbari",70.83000183105469,LS-0160,,0,Newspapers & Media/2024/Assam/36,6,20.980785279392048,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[91.71826856609651,26.125213125183492]}"
000000000000000000a0,,,,,,,,,,,,,,,20.492096694901534,0,PART2,Kamrup Metro,88.58183288574219,2024-06-03,155.0,6.0,Daytime,2.0,0,27.0,2024-06-02,0.002534722222222222,10,true,Gramya Nagar Landslide,1,"Gramya Nagar Path, Pandu",72.55999755859375,LS-0161,,0,Newspapers & Media/2024/Assam/37,7,28.836598708882303,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[91.69820707045706,26.160364218787805]}"
000000000000000000dc,,,,,,,,,,,,,,,70.56075572083881,5,PART1,Karimganj,28.521228790283203,2024-06-19,171.0,6.0,12:45,2.0,1,80.0,2024-06-18,0.023159722222222224,10,true,Bendargool Landslide,1,Between Gainachora- Bendargool village,199.47999572753906,LS-0221,,0,Newspapers & Media/2024/Assam/63,12,6.732104801554915,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[92.5237873349973,24.787041358145434]}"
0000000000000000010b,,,,,,,,,,,,,,,254.46327103405585,2,PART2,Kamrup Metro,171.37379455566406,2024-07-04,186.0,7.0,Night,2.0,1,64.0,2024-07-02,1.0025347222222223,10,true,Mile Landslide,1,"Mile Area, Jorabat",35.380001068115234,LS-0268,,0,Newspapers & Media/2024/Assam/115,13,18.556323588941535,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[91.84622247082514,26.11152814405046]}"
00000000000000000117,,,,,,,,,,,,,,,247.2569226906256,0,PART2,Kamrup Metro,55.47703170776367,2024-07-12,194.0,7.0,,2.0,0,68.0,2024-07-11,0.0696875,10,true,Bonda Landslide,1,"Guwahati’s Bonda locality, Amgaon",182.02000427246094,LS-0280,,0,Newspapers & Media/2024/Assam/125,14,1.2499019623412375,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[91.82924221401362,26.179507139610244]}"
00000000000000000083,,,,,,,,,,,,,,,289.01733583449084,0,PART1,Ukhrul,1341.9215087890625,2024-05-27,148.0,5.0,10:30 AM,3.0,0,0.0,2024-05-25,1.0095023148148148,10,true,Kasom Landslide,1,Near Kasom Village,89.1760025024414,LS-0132,,0,Newspapers & Media/2024/Manipur/16,1,29.223996115691627,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[94.271331333348,24.67506887159236]}"
00000000000000000086,,,,,,,,,,,,,,,145.41243724723552,1,PART1,Senapati,1605.2659912109375,2024-05-28,149.0,5.0,,2.0,1,40.0,2024-05-27,0.01607638888888889,10,true,Senapati Landslide,1,Senapati Thonglang Road,271.7749938964844,LS-0135,,0,Newspapers & Media/2024/Manipur/31,3,16.612708203094567,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.97409211622636,25.267629892382676]}"
00000000000000000126,,,,,,,,,,,,,,,248.3170780548599,2,PART1,Tamenglong,1198.9722900390625,2024-07-29,211.0,7.0,,2.0,1,29.0,2024-07-27,1.0025578703703704,10,true,Dimthanlong L andslide,1,"Dimthanlong village, Tamenglong Ward No. 3",1.190000057220459,LS-0295,,0,Newspapers & Media/2024/Manipur/139,7,15.90116933507301,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.49900611268907,24.981311013740914]}"
00000000000000000129,,,,,,,,,,,,,,,1.442115801337934,0,PART1,Tamenglong,479.3015441894531,2024-07-29,211.0,7.0,,2.0,0,29.0,2024-07-27,1.0025578703703704,10,true,Taodaijang Landslide,1,Between Taodaijang and Rengpang village,0.0,LS-0298,,0,Newspapers & Media/2024/Manipur/142,10,34.71520130622912,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.46315939932042,24.751208022079947]}"
0000000000000000012a,,,,,,,,,,,,,,,239.3432742690389,0,PART1,Bishnupur,794.4020385742188,2024-08-01,214.0,8.0,,3.0,0,31.0,2024-07-31,0.0696875,10,true,Thanga Part I Landslide,1,Thanga Part I Gram Panchayat,29.43000030517578,LS-0299,,0,Newspapers & Media/2024/Manipur/143,11,22.392653118518982,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.83400945663236,24.53454922009512]}"
0000000000000000012b,,,,,,,,,,,,,,,17.421830314276235,0,PART1,Bishnupur,776.996826171875,2024-08-01,214.0,8.0,,2.0,0,31.0,2024-07-31,0.0696875,10,true,Thanga Part II Landslide,1,Thanga Part II Gram Panchayat,30.670000076293945,LS-0300,,0,Newspapers & Media/2024/Manipur/144,12,18.0514979880665,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.81729228678299,24.52563101798823]}"
0000000000000000012c,,,,,,,,,,,,,,,268.42680653164825,0,PART1,Bishnupur,811.7064208984375,2024-08-01,214.0,8.0,,2.0,0,31.0,2024-07-31,0.0696875,10,true,Thanga Ngaram Landslide,1,Thanga NgaramChinkha Region,29.43000030517578,LS-0301,,0,Newspapers & Media/2024/Manipur/145,13,24.13160038135686,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.8147728946878,24.52259882927188]}"
0000000000000000012d,,,,,,,,,,,,,,,180.64379693087668,0,PART1,Bishnupur,870.2855224609375,2024-08-01,214.0,8.0,,2.0,0,31.0,2024-07-31,0.0696875,10,true,Oinam Landslide,1,OinamLeikai,12.630000114440918,LS-0302,,0,Newspapers & Media/2024/Manipur/146,14,14.9082141392563,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.91899992271102,24.73502148525594]}"
0000000000000000012e,,,,,,,,,,,,,,,83.61329241285881,0,PART1,Bishnupur,798.2926635742188,2024-08-01,214.0,8.0,,2.0,0,31.0,2024-07-31,0.0696875,10,true,Heisnam Landslide,1,Thanga Region,29.43000030517578,LS-0303,,0,Newspapers & Media/2024/Manipur/147,15,31.37425002895047,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.82000787932454,24.527106980436916]}"
00000000000000000130,,,,,,,,,,,,,,,166.78064227026152,1,PART1,Jiribam,44.51065826416016,2024-08-06,219.0,8.0,3:30 AM,2.0,1,75.0,2024-08-05,0.01607638888888889,10,true,JiribamSonapu r Landslide,1,"Sonapur Gram Panchayat, Jiribam",71.31999969482422,LS-0305,,0,Newspapers & Media/2024/Manipur/150,16,7.202181708965204,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.13878655228855,24.750958312420952]}"
00000000000000000136,,,,,,,,,,,,,,,240.87912534332185,1,PART1,Ukhrul,1882.463623046875,2024-08-12,225.0,8.0,5:00 PM,2.0,1,38.0,2024-08-11,0.03774305555555556,10,true,Hamleikhong Landslide,1,Hamleikhong Area,26.799999237060547,LS-0311,,0,Newspapers & Media/2024/Manipur/157,19,19.138441102232772,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[94.3585424317513,25.091999279190603]}"
00000000000000000052,,,,,,,,,,,,,,,192.01577114442767,0,PART2,West Garo Hills,302.83648681640625,2023-05-06,126.0,5.0,,2.0,0,32.0,2023-05-05,0.023159722222222224,10,true,Tura Civil Hospital,1,Tura Civil Hospital,0.0,LS-0083,,0,Newspapers & Media/2023/Meghalaya/9,9,23.471098264426644,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[90.20298576431664,25.51502081882785]}"
00000000000000000056,,,,,,,,,,,,,,,0.8899075210103433,0,PART1,East Khasi Hills,1320.3873291015625,2023-06-11,162.0,6.0,,2.0,0,10.0,2023-06-10,0.009386574074074073,10,true,Pynursla Landslide,1,Riwar Mihngi circle,0.0,LS-0087,,0,Newspapers & Media/2023/Meghalaya/18,18,21.42332604113072,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[91.90260780364596,25.309598951497705]}"
0000000000000000005b,,,,,,,,,,,,,,,2.0782193507699844,4,PART1,East Khasi Hills,1585.38720703125,2023-06-17,168.0,6.0,,2.0,1,62.0,2023-06-15,1.0093634259259259,10,true,Laitlarem Landslide,1,Laitlarem Village area,413.2279502,LS-0092,,0,Newspapers & Media/2023/Meghalaya/28,28,24.78957263369767,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[91.570966621897,25.446163380360538]}"
0000000000000000005c,,,,,,,,,,,,,,,334.2852735831101,0,PART1,West Jaintia Hills,100.87614440917967,2023-06-17,168.0,6.0,,2.0,0,62.0,2023-06-15,1.0093634259259259,10,true,Darrang Landslide,1,Darrang Village area,237.398367,LS-0093,,0,Newspapers & Media/2023/Meghalaya/29,29,16.640234071305407,Newspapers & Media,0,Meghalaya,3,2023,"{""type"":""Point"",""coordinates"":[92.02088991818967,25.20592485200509]}"
0000000000000000007d,,,,,,,,,,,,,,,271.57974876661706,0,PART2,East Khasi Hills,1558.210205078125,2024-05-16,137.0,5.0,,3.0,0,42.0,2024-05-15,0.009502314814814814,10,true,3rd Mile Landslide,1,Near St Gabriell Primary School,7.690000057220459,LS-0126,,0,Newspapers & Media/2024/Meghalaya/7,3,5.849900699465754,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.85616626617433,25.569288078648285]}"
0000000000000000007e,,,,,,,,,,,,,,,194.29911143797935,0,PART2,East Khasi Hills,1569.1439208984375,2024-05-16,137.0,5.0,,3.0,0,42.0,2024-05-15,0.009502314814814814,10,true,Borma Landslide,1,"Near Borma College, 3rd Mile",7.690000057220459,LS-0127,,0,Newspapers & Media/2024/Meghalaya/8,4,18.17862613974629,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.85661217627967,25.568235730799675]}"
0000000000000000007f,,,,,,,,,,,,,,,329.4317181981798,0,PART2,East Khasi Hills,1490.227783203125,2024-05-17,138.0,5.0,,2.0,0,42.0,2024-05-15,1.0095023148148148,10,true,Shillong Landslide,1,"Near New Assembly builidng, Meghalaya",97.5530014038086,LS-0128,,0,Newspapers & Media/2024/Meghalaya/10,5,6.315680943786274,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.87380646994175,25.568556786075522]}"
